channel_title,no_of_vids,trending_date,title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled
HarkSouls,2,18.02.03,180301 永井先生 兄弟雑談／ダサいダウンの件,24,2018-03-02T03:00:01.000Z,798,6,22,4,False
気になる芸能のあれこれ,2,18.26.03,櫻井翔とがん保険ＣＭ出演の山下弘子さんが死去,24,2018-03-25T07:49:21.000Z,44953,43,36,14,False
公式しろたんTV,2,18.14.04,【公式しろたんＴＶ】 しろたん しろたんがいっぱい！#19,1,2018-04-14T01:00:02.000Z,7110,564,4,61,False
ゆんあ,2,18.21.04,早く帰って欲しいテヒョンさんと帰りたくないジミンちゃん。,22,2018-04-16T03:38:40.000Z,3739,154,3,4,False
マミルトン,2,18.09.06,マミルトンから大事なお知らせ。,20,2018-06-08T12:00:04.000Z,334408,4319,803,1161,False
SDVX譜面保管所,2,18.23.02,(音源) [SDVX] I [NOFX],20,2018-02-22T23:36:47.000Z,3632,408,4,56,False
wow,2,18.04.03,Kamen Rider Lazer: Lv.X  Henshin / Finisher,1,2018-03-03T15:34:37.000Z,78429,1002,22,192,False
パチスロガチンコ勝負TV,2,18.05.06,最速実戦！人間体感機がいち早く神を降臨させた結果！【パチンコ店最速新台実戦】アナターのワイフ　ゆるせぽね(ミズホ)を早速打ってきた！！,24,2018-06-04T15:06:51.000Z,12144,207,68,28,False
-Mr.FULLSWING MEN-万振りマン,2,18.04.03,やっと新年初ゴルフに行けました！,24,2018-03-03T15:05:26.000Z,9240,75,11,39,False
ちはやYTS3,2,18.13.03,まさに芸術！賞賛の嵐なコース作り！,20,2018-03-12T10:00:16.000Z,64185,1361,68,422,False
ネト充を極めしモリモリ,2,18.11.03,【PopTeamEpic】 元ネタと声優がリンクした瞬間,1,2018-03-10T21:09:07.000Z,5249,129,9,23,False
具現化系,2,18.09.02,グランドチャンピオン大会　準決勝第一試合,24,2018-02-08T10:30:02.000Z,14988,86,3,38,False
Tran志村の夜,2,18.06.03,中居正広のスポーツ!号外スクープ狙います!　3月5日,24,2018-03-05T19:07:26.000Z,15434,269,34,53,False
FullVideos,2,18.31.05,Phillip Butters en Exitosa | PAOLO GUERRERO SI VA AL MUNDIAL CONFIRMADO !!,22,2018-05-31T15:52:05.000Z,84249,641,49,17,False
真夜中のビバリウム,2,18.11.06,12匹目！？爬虫類イベントでまたヘビを買ってきた！,15,2018-06-10T14:00:00.000Z,24151,674,20,193,False
Asmik Ace,2,18.21.03,映画『ラブ×ドック』予告篇,1,2018-03-20T01:30:10.000Z,5243,28,1,1,False
THO.JAPAN,2,18.30.04,【声优节目】Kaji100!～梶裕貴想做的100件事～ #1岡本信彦×書道,22,2018-04-24T00:04:04.000Z,14626,312,5,23,False
ITN Sri Lanka,2,18.12.02,Koombiyo | Episode 50 - (2018-02-11) | ITN,24,2018-02-11T14:58:54.000Z,166341,1963,79,787,False
Mr.Ken/ブラックラファエル,2,18.10.03,弟のwii uを20m橋の上から落としたら泣きました,24,2018-03-09T11:30:00.000Z,82977,861,1341,602,False
神様、僕は気づいてしまった,2,18.23.03,神様、僕は気づいてしまった - メルシー,10,2018-03-22T09:00:01.000Z,175086,0,0,0,True
うんこちゃん録画保管庫,2,18.14.02,【TWC】うんこちゃん『飯買いに行く配信』【2018/02/13】,24,2018-02-13T16:20:04.000Z,7733,156,20,68,False
Shumi Ii,2,18.05.04,2018 大谷翔平 メジャー 第2号 ホームラン Ohtani homers in second,17,2018-04-04T22:46:24.000Z,73454,258,15,93,False
SNICKERSJAPAN,2,18.26.03,#齋藤飛鳥のスニッ喝！キャンペーンムービー　|　#スニッカーズ #齋藤飛鳥 #スニッカあしゅ #乃木坂46,24,2018-03-26T01:00:22.000Z,4240,811,4,0,True
GLP TV,2,18.12.06,SONY PlayStation Press Conference @ E3 2018 【Live Stream】,20,2018-06-12T03:02:32.000Z,93465,626,115,84,False
猛虎進撃!,2,18.09.02,阪神タイガース 大山好調３安打！今季に向けて猛アピール！！ベテラン西岡も負けてない！今期チーム第一号！！,17,2018-02-07T22:24:04.000Z,12718,47,4,24,False
Rei Z,2,18.20.03,「A gonna」モーニング娘。'18,10,2018-03-18T12:58:06.000Z,29945,344,35,106,False
アイティメディアねとらぼ,2,18.16.03,新CM「本田望結と制服の歴史」篇　Web特別篇（60秒）,24,2018-03-15T02:00:00.000Z,72156,986,118,234,False
radio360,2,18.21.04,ナインティナイン岡村隆史のオールナイトニッポン 2018年04月19日 「出ーるーの！極楽とんぼが出るって言ってんの?」 radio360,22,2018-04-19T18:24:58.000Z,7930,46,13,4,False
ディズニー・ウメチャンネル,2,18.21.03,28種類紹介／ファッショナブル･イースター2018グッズを店舗から実況紹介（2018-3 シー）,24,2018-03-20T11:49:58.000Z,11851,217,13,56,False
Dance vu,2,18.19.04,ジャガーン 44 ー日本語,24,2018-04-18T14:53:14.000Z,138407,262,134,31,False
BattleSpirits,2,18.14.02,【賞金100万円】バトスピ エクストリームゲーム #41,20,2018-02-13T22:00:04.000Z,4346,96,13,0,True
MIURA CLUB,2,18.23.02,トップのブレは致命的！揺れを無くす練習法,17,2018-02-22T09:00:01.000Z,3310,24,0,0,False
MABEL MA,2,18.31.03,朝まで生テレビ!　2018年3月31日　180331,25,2018-03-30T19:24:36.000Z,3276,12,5,6,False
ekwjdekwjd,2,18.07.05,"윤호, 180506 Before U Go (유노윤호, Yunho, ユンホ)",22,2018-05-07T00:22:15.000Z,4719,375,0,8,False
Tuesday  Morning,2,18.17.03,恋んトス　男女7人の胸きゅん恋愛バラエティ　3月16日,24,2018-03-16T19:21:03.000Z,5615,13,0,0,False
Tetyuzon,2,18.22.03,All Formless Shots from Kuroko no Basket,24,2018-03-16T18:00:00.000Z,26520,259,9,28,False
AZ,2,18.12.03,【ゆっくり実況】 PCぶっ壊れたかと思ったホラーゲーム Repeat 【ホラーゲーム】,20,2018-03-11T14:58:55.000Z,6560,99,13,48,False
VAP ORIGINAL CHANNEL,2,18.31.05,ポンコツクエスト～魔王と派遣の魔物たち～第五十章「遭難」,1,2018-05-31T15:00:03.000Z,34613,1518,23,308,False
キリンビール / KIRIN BEER,2,18.07.05,淡麗グリーンラベル　「GREEN JUKEBOX 雨」篇 30秒,24,2018-05-07T01:00:15.000Z,9596,281,1,18,False
Nela Sakura,2,18.13.05,ワンピース９０４話―出版社の日本語のフル,24,2018-05-12T08:57:48.000Z,466373,0,0,1025,False
Thomas JJosep,2,18.13.02,モーニング娘。２０周年記念スペシャル - 18.02.12,27,2018-02-12T09:12:11.000Z,24271,1172,25,147,False
箱根の鬼,2,18.15.02,中村悠一と杉田智和のポプテピフリートークの裏側w完全に消されたD社トラブルww,25,2018-02-15T03:00:00.000Z,9222,54,3,3,False
ぎこちゃん,2,18.13.03,【モンスト】激獣神祭の最終日『弁財天』当たってない君は急げ!!,20,2018-03-12T09:55:49.000Z,107791,612,198,436,False
TOKIO,2,18.26.04,ZIPで山口達也 書類送検のニュースを報道,24,2018-04-25T21:15:06.000Z,288591,871,160,892,False
野球はドラマだ!!!,2,18.29.04,【大谷翔平 エンゼルス】ヤンキース剛腕セベリーノからの衝撃弾に米メディア一同驚愕「何てことを…」,17,2018-04-28T13:06:00.000Z,11227,31,2,0,False
イヤーエステサロン Villalo～ヴィラロ～,2,18.21.03,耳掃除 vol.23「奥にこんなに…」(ear wax removal)イヤーエステサロンVillalo～ヴィラロ～,24,2018-03-20T11:34:13.000Z,53388,208,72,121,False
ぴくとはうす,2,18.13.03,【マインクラフト】天才医師だから直接体に入って治療したるわｗｗｗ【マイクラ実況】,20,2018-03-12T08:00:04.000Z,59865,1250,42,231,False
gyu 46,2,18.11.02,〖日本語字幕〗セブチ運動会［徒競走］,22,2018-02-10T03:11:01.000Z,8610,320,8,9,False
ノイタミナ YouTubeチャンネル,2,18.09.03,『PSYCHO-PASS サイコパス』Next Project　告知映像,1,2018-03-08T11:05:59.000Z,209839,5176,58,749,False
LesPros Entertainment｜レプロエンタテインメント,2,18.13.02,【公式】浅草うず九 #5 - 一流芸能人に勝利しろ！ご褒美争奪マッチ！（後編）,10,2018-02-12T09:00:03.000Z,4645,104,4,16,False
あれす,2,18.27.03,目指せ“第２の藤井六段”　中学の後輩　将棋少女(14)に密着　180326,22,2018-03-26T05:12:47.000Z,57789,286,57,0,True
気ままのんびり,2,18.02.04,🌉22年間めちゃイケ最終回‼岡村隆史からの本音挨拶‼岡村号泣,22,2018-04-01T09:30:14.000Z,116744,300,168,129,False
Omroep Brabant,2,18.13.05,Gezin met kind stapt uit autosafari Beekse Bergen,25,2018-05-11T07:20:25.000Z,259118,486,115,403,False
GOT7 Japan Official YouTube Channel,2,18.25.04,GOT7 『THE New Era』Teaser,10,2018-04-24T13:00:06.000Z,34879,7926,21,611,False
Aikatsu Stars! season2 channel ep76 - ep100,2,18.09.02,Aikatsu Stars! ep93 Yume Stage　アイカツスターズ！93話 ゆめ ステージ,1,2018-02-08T10:41:19.000Z,41086,725,10,153,False
windstvofficial,2,18.24.02,Dirty Talk（MUSIC VIDEO Full ver.）/ w-inds.,10,2018-02-23T17:20:40.000Z,10631,904,8,70,False
JColeVEVO,2,18.21.04,J. Cole - ATM,10,2018-04-20T16:00:04.000Z,3018846,198273,5228,19540,False
、エーモンド,2,18.25.02,猿渡、東都に住むその3(仮面ライダービルド),22,2018-02-25T00:40:26.000Z,1327,7,1,2,False
hashunim twitter,2,18.24.02,かつてない中堂さんの動き　アンナチュラル,22,2018-02-23T13:55:00.000Z,6441,98,1,7,False
GOKU SEN,2,18.25.03,薬師寺流 2018年3月23日 わたる流、高性能カーバッテリー、ディアブロＬＥＤ計画,2,2018-03-24T06:00:01.000Z,6474,31,5,4,False
B.P.RECORDS,2,18.24.02,Royz「WORLD IS MINE」Trailer,10,2018-02-24T03:00:00.000Z,4048,502,4,38,False
MATCH OF THE DAY,2,18.07.05,ВАRС3L0NА VS R3АL МАDR1D 2--2 - HIGHLIGHTS & GOALS RESUMEN & GOLES 2018 HD,17,2018-05-06T20:42:54.000Z,6638874,35246,4240,4823,False
Nellie A. Minnich,2,18.16.04,やすとものどこいこ！ 2018年4月15日  180415,22,2018-04-15T07:18:04.000Z,18538,110,11,7,False
海外の反応 マグナム超語訳! 超公式チャンネル,2,18.22.02,海外の反応「日本で罵声を浴びるなんて皆無！」日本と母国の一番違う所は？訪日外国人に聞いてみた！,26,2018-02-21T23:09:38.000Z,2216,0,0,0,True
パチスロメソッドスロットの勝ち方,2,18.31.05,【ルパン三世・世界解剖】規制を完全無視！？純増5枚・有利区間規制突破の秘密【パチスロ・スロット】,24,2018-05-30T12:36:57.000Z,121100,500,99,129,False
プライムニュース,2,18.10.05,クレイジージャーニー 2018年5月9日 180509,24,2018-05-09T16:08:06.000Z,4888,32,8,5,False
真日浦,2,18.13.03,欅って、書けない 2018年3月11日 180311,22,2018-03-11T16:22:38.000Z,333009,1849,190,1033,False
Manga Master,2,18.17.02,源君物語 58 | Minamoto kun monogatari 58 Full 日本語,22,2018-02-16T22:18:50.000Z,8753,11,3,0,False
gohanchan,2,18.05.04,akane(登美丘高校ダンス部コーチ)アイドルの審査は優しいよ~,24,2018-04-04T13:44:09.000Z,12662,72,13,26,False
芸能ドラマの森α,2,18.21.02,ワンピース ワノ国で立ちはだかるカイドウが『ある姿』に一同驚愕！,24,2018-02-20T09:07:13.000Z,90023,255,59,139,False
ngz kyz,2,18.17.04,日村が認定するかずみん (のぎどこ 未公開),22,2018-04-01T09:08:01.000Z,6215,47,2,0,False
Top Korean News,2,18.19.02,"Heartbreaking moment: Onew, Minho, Key and Taemin sobbing heavily when singing because of Jonghyun",1,2018-02-18T14:36:13.000Z,235532,8530,39,413,False
movie lynch,2,18.28.02,【期間限定公開】COUNTDOWN LIVE 「2017-2018」LIVE trailer / lynch.,10,2018-02-27T09:17:37.000Z,7685,0,0,0,True
情報とニュース日本2018年,2,18.13.05,まいジャニ #275 2018年5月13日 180513,24,2018-05-13T01:40:51.000Z,3877,75,2,6,False
海外の反応 KUNOICHI TV,2,18.18.02,【海外の反応】外国人『宇野昌磨はオリンピックの魔物に気付いてない。羽生結弦がオリンピックの魔物だった！』→『羽生結弦が平昌で金メダル！五輪2連覇達成！ 』,25,2018-02-17T06:15:31.000Z,36791,136,26,10,False
JUJU Official YouTube Channel,2,18.24.02,JUJU 『かわいそうだよね (with HITSUJI)』Special Teaser,10,2018-02-23T13:00:04.000Z,31635,809,19,35,False
Giang Japan,2,18.11.05,ダラケ！シーズン14 #06 2018年4月26日 180426,22,2018-05-10T05:04:26.000Z,152612,448,138,140,False
ハルハルプリンセス,2,18.19.03,HuGっと！プリキュア　ルールーちゃん本気出す！（プリキュア候補）,1,2018-03-18T10:51:39.000Z,30708,296,16,84,False
Play Manga,2,18.17.02,ワンピース895話ー日本語,1,2018-02-16T11:33:13.000Z,22265,10,11,9,False
Song Lin,2,18.06.06,崔永元：我就想打刘震云和冯小刚 杨子向我发出死亡威胁 我再也不会攻击范冰冰了,28,2018-06-05T16:40:58.000Z,161394,1073,79,517,False
Chiharu 気になるチャンネルV,2,18.09.02,眞子さま結婚延期の理由と小室圭の本性とは！？,24,2018-02-08T07:26:55.000Z,46031,168,70,15,False
kan kaka,2,18.09.03,シャンシャン　雨の日も元気！,15,2018-03-08T09:36:23.000Z,12611,111,5,11,False
知っとこ!世界NEWS速報,2,18.09.03,【有本香】巧妙？雑？朝日新聞の汚いやり口！説得力のない報道ばかり・・・,25,2018-03-08T15:09:54.000Z,7246,91,12,15,False
ai yuki,2,18.08.03,落合陽一　世代別「学びをアップデートせよ」  2018年3月7日,22,2018-03-07T15:50:03.000Z,5626,80,8,24,False
Suchmos,2,18.11.05,Suchmos 「Burn」2017.11.11 Live at Zepp Tokyo,10,2018-05-10T22:00:10.000Z,23666,1182,12,106,False
goto uta,2,18.31.03,2018 全日本高校選抜ソフトテニス大会 男子 準決勝2-②,17,2018-03-30T23:31:36.000Z,2538,12,0,22,False
わっきーＴＶ,2,18.26.02,【大食い】９０分カットステーキ食べ放題！何ｋｇ食べられるか！【ステーキガスト】,24,2018-02-25T12:44:54.000Z,39660,483,237,128,False
ゲーマーズトトP,2,18.11.03,【FateEXTRA_#7】原作の話？【Fate/Extra Last Encore】,20,2018-03-10T21:35:22.000Z,3692,15,0,1,False
Joshua Hardy,2,18.20.03,ひるおび 2018年3月20日,10,2018-03-20T05:31:10.000Z,9236,12,19,1,False
mottoQK50,2,18.14.04,羽生結弦が五輪連覇以来初の氷上演技,17,2018-04-13T16:25:10.000Z,8845,85,5,0,False
ずんずんGames,2,18.27.04,強制わいせつ容疑　山口メンバー謝罪会見　　　　　山口ずんずん,22,2018-04-26T05:58:03.000Z,142198,196,86,473,False
亀田史郎チャンネル,2,18.19.03,【焼肉安安 がYouTuberを応援！？】京之介が食事中にやらかした！？,1,2018-03-18T14:05:49.000Z,129141,3275,139,461,False
ke Tq,2,18.24.02,【1時間耐久】 斧乃木余接 作中の全セリフシーンをまとめてみた 物語シリーズ 化〜終,1,2018-02-23T14:04:54.000Z,2772,130,0,23,False
仮想通貨情報ミリオネ,2,18.23.02,[速報]取引所Zaif(ザイフ)でビットコンが一時63万円まで大暴落◆BTC0円注文2200兆円事件や成行注文停止で今後どうなる！？,22,2018-02-22T21:12:33.000Z,4017,78,5,7,False
ComicWalker,2,18.17.04,[漫画動画] まいりました、先輩 第04巻 [馬瀬あずさ] - ComicWalker,1,2018-04-16T03:40:10.000Z,14118,69,14,4,False
Tamomoto Arina,2,18.03.03,ホリデイラブ 第6話,22,2018-03-02T17:35:36.000Z,6378,18,3,6,False
Bobby Duke Arts,2,18.09.06,I Turn a Stainless Steel Bolt into a Beautiful little Hunting Knife,26,2018-06-03T18:03:12.000Z,3207273,143565,2189,13031,False
コンテンツハンター,2,18.27.02,日本選手団帰国の瞬間！羽生選手まさかの神対応に感動！,22,2018-02-26T06:39:52.000Z,60441,257,21,7,False
Вадим Постников,2,18.26.04,水曜日のダウンタウン  2018年4月25日,24,2018-04-25T14:38:02.000Z,54349,152,129,132,False
チャンネルエンリケ,2,18.23.03,[エンリケチャンネル]TVで初エンリケ空間！！！,22,2018-03-22T15:06:02.000Z,10905,106,7,4,False
Tennis Match,2,18.19.03,Naomi Osaka the champion of BNP Paribas Open 2018 after win against Daria Kasatkina.,17,2018-03-18T19:58:15.000Z,21671,118,17,13,False
♥️♠️物述有栖♦️♣️,2,18.24.05,♡有栖のお茶会♡10,24,2018-05-23T15:42:23.000Z,57941,2962,72,18,False
Creepy Nuts (R-指定 ＆ DJ 松永),2,18.22.03,Creepy Nuts / スポットライト【MV】,24,2018-03-21T11:51:11.000Z,68800,3480,34,508,False
グエンハイ,2,18.21.04,よしもと新喜劇すち子の愛は凍らせないで！,22,2018-04-20T09:23:58.000Z,7715,28,3,12,False
PowerRotationalGolf - 欧米最新ゴルフスイング - パワーローテーショナルゴルフ,2,18.25.04,フェアウェイウッド「基本の打ち方」ハンドファーストで打つ！【ゴルフレッスン】,17,2018-04-24T08:00:02.000Z,4701,23,3,4,False
Penis Kamen,2,18.11.03,仮面ライダービルド 第28話,20,2018-03-11T01:21:20.000Z,3929,17,11,2,False
DOLL GAL millna,2,18.06.06,死にたかった頃へ、大人の私より,24,2018-06-05T23:52:43.000Z,18864,2019,16,372,False
えいじふたたび,2,18.16.03,日本代表 ベルギー遠征メンバー決定！,22,2018-03-15T08:40:36.000Z,72327,236,29,622,False
我が迫真空手部,2,18.15.04,【童話】三匹の汚豚 (迫真空手部),24,2018-04-13T18:00:01.000Z,5061,82,1,20,False
ぷに ぷに,2,18.28.03,(コメ付)増量したオルガ,22,2018-03-24T15:27:07.000Z,10765,172,7,27,False
オパシの実況チャンネル,2,18.18.05,【大炎上】『PUBGモバイル』リリース当日の『荒野行動』のレビューが荒らされまくってるのでご覧ください【#荒野の闇】,20,2018-05-17T04:30:02.000Z,156039,3018,840,3708,False
TheNekooyaxi,2,18.06.05,2018J1第13節 鹿島 1-0 浦和 オズと抱擁後男泣きする大岩(Kashima Antlers),17,2018-05-05T19:21:59.000Z,4548,11,2,0,False
【毎日21時投稿】ひらてち,2,18.16.04,ひらがな推し2018年4月15日【春日プレゼンツ！丸暗記メンバープロフィール紹介！2】,22,2018-04-15T16:50:33.000Z,82279,425,88,277,False
Báo Nông nghiệp Việt Nam,2,18.15.04,"[toàn cảnh] Cuộc tấn công đầu tiên của liên quân Mỹ, Anh, Pháp vào Syria",25,2018-04-14T07:10:48.000Z,359376,728,161,744,False
ROSETTA,2,18.10.05,丸山隆平（12）・錦戸亮（11）の喧嘩   【微笑ましい】①,24,2018-05-06T00:50:05.000Z,9291,133,2,8,False
